customer_tweet_id,customer_id,customer_text,customer_created_at,brand_tweet_id,parent_tweet_id,brand_text,brand_created_at
26005,121675,@115888 i’m waiting,Wed Nov 01 09:22:57 +0000 2017,26004,26005,"@121675 Hey there! We’d love to have all of Day6's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GK",Wed Nov 01 09:48:36 +0000 2017
26007,121676,@SpotifyCares Thanks for your help. Had to entirely reset my phone (it died when I logged out of Spotify) That fixed the problem though. Cheers!,Wed Nov 01 08:53:04 +0000 2017,26006,26007,@121676 https://t.co/qAh6tkevrD! We're glad it's working now. You know where to find us if you need us again /KM,Wed Nov 01 09:48:09 +0000 2017
26009,121676,"@SpotifyCares Android V7.0, Samsung S7 Edge, Spotify V8.4.25.771armV7. Bluetooth controls work fine on all other media apps, play/pause dont work on sptfy",Tue Oct 31 14:24:06 +0000 2017,26008,26009,@121676 Got it. Can you try to see if logging out &gt; restarting your phone &gt; logging back in to your account makes a difference? /DV,Tue Oct 31 14:29:12 +0000 2017
26011,121676,@115888 alright lads. Love the app but can you sort the bluetooth issue out? I would like my headphone sto be able to pause and play pls.,Tue Oct 31 13:13:45 +0000 2017,26010,26011,"@121676 Hi, help's arrived! Can you let us know what's happening exactly? Also, what're your device's OS and Spotify versions? /DV",Tue Oct 31 14:18:40 +0000 2017
27001,121906,@121907 @SpotifyCares ขอบคุณค่ะ ^^,Wed Nov 01 10:08:03 +0000 2017,27000,27001,"@121906 Hey there! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M /MA",Wed Nov 01 10:10:35 +0000 2017
27677,122049,"Dear @116130, why can I not listen to an Audiobook normal on the android app? Why does it only work on shuffle for non premium accounts? Sort of useless having the books available to those who don't subscribe.",Wed Nov 22 15:01:55 +0000 2017,27675,27677,"@122049 Hey there! We're afraid playing Audiobook on-demand is a Premium feature. Thanks for the feedback, we’ll get this passed onto the right team. For anything else, let us know /GU",Wed Nov 22 17:22:58 +0000 2017
27676,122049,@SpotifyCares So why let non premium customers even select them.? Pointless.,Wed Nov 22 17:41:59 +0000 2017,27678,27676,"@122049 Rest assured, your feedback has been passed on to the right team to look into. Give us a shout if you have any other questions /ZO",Wed Nov 22 19:53:43 +0000 2017
27954,122124,@SpotifyCares It's cool dw I thought it was a funny glitch. 😂😂 restarted the app and its all working now,Wed Nov 01 09:32:43 +0000 2017,27953,27954,@122124 Great! Glad to hear it's working. Just let us know if we can help with anything else. https://t.co/m4HWSbgHVZ 🙂 /AC,Wed Nov 01 10:38:57 +0000 2017
27956,122124,You ok spotify ?? https://t.co/T9Ds0oa5l8,Wed Nov 01 08:59:47 +0000 2017,27955,27956,"@122124 Hey, help's here. Does logging out and back in help at all? If the issue persists, try restarting the device. Let us know how it goes /AC",Wed Nov 01 09:32:04 +0000 2017
12092,122125,@SpotifyCares Why spotify not allowed in Saudi Arabia?????????? And when it will be allowed?? I waited for long time!!,Wed Nov 01 09:27:43 +0000 2017,27957,12092,@122125 Hey! We're launching in new countries as often as possible. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /AC,Wed Nov 01 10:37:51 +0000 2017
27958,122125,@SpotifyCares You better not be late! https://t.co/hPTQBBUdAM,Wed Nov 01 11:12:54 +0000 2017,27959,27958,"@122125 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks. Have a nice day /AC",Wed Nov 01 11:15:03 +0000 2017
29034,122389,I WILL AS SOON AS MY SPOTIFY IS FIXED BUT NO ANSWER ]: https://t.co/w4as3XSf7T,Wed Nov 01 01:39:28 +0000 2017,29033,29034,@122389 Hey! We've sent a DM your way. Check it out 🙂 /L,Wed Nov 01 11:07:06 +0000 2017
29036,122390,@SpotifyCares my friends invited me on spotify family through email. But every time i fill the address its always said somethings went wrong,Wed Nov 01 09:18:32 +0000 2017,29035,29036,@122390 Hey Andre! Can you DM us your account's username or email address? We'll take a look under the hood /RS https://t.co/ldFdZRiNAt,Wed Nov 01 11:00:29 +0000 2017
29608,122505,"@SpotifyCares Hey! Here's what I'm currently using. No problem on my iPhone though, only on my iMac. Cheers! https://t.co/iGnEwvu03h",Wed Nov 01 11:10:51 +0000 2017,29606,29608,@122505 Thanks. Can you try logging out &gt; restarting your device &gt; logging back in help? Let us know how it goes /RS,Wed Nov 01 11:28:45 +0000 2017
29607,122505,"@SpotifyCares Yep, tried several times, didn't fix :(",Fri Nov 03 06:57:42 +0000 2017,29609,29607,@122505 Hmm. Best thing to try here is a quick reinstall. Just follow the steps at https://t.co/grEcQYYFVS. Keep us posted /NS,Fri Nov 03 07:00:37 +0000 2017
29610,122505,"@SpotifyCares Followed the procedure 3 times, no luck :-( Anyway it's not so urgent as I can also stream to my Bluetooth speaker from my iPhone. Hope the next update fixes it ;)",Fri Nov 03 07:08:29 +0000 2017,29611,29610,@122505 2: Go to Artist Radio &gt; follow that radio station. That should do the trick! Let us know if you have other questions /GK,Fri Nov 03 08:01:42 +0000 2017
29610,122505,"@SpotifyCares Followed the procedure 3 times, no luck :-( Anyway it's not so urgent as I can also stream to my Bluetooth speaker from my iPhone. Hope the next update fixes it ;)",Fri Nov 03 07:08:29 +0000 2017,29612,29610,"@122505 1: Got it. Just in case, you can add artists to your Radio by going to an artist you like &gt; click on the three dots (...) &gt; click on /GK",Fri Nov 03 08:01:31 +0000 2017
29614,122505,@SpotifyCares Hello! Is it normal that I only have one radio left? Can you tell me how to have more please? Cheers and have a great day! https://t.co/cBxAz3b347,Wed Nov 01 09:14:37 +0000 2017,29613,29614,"@122505 Hey, help's here! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /RS",Wed Nov 01 10:53:03 +0000 2017
29616,122506,@115888 please contact me!,Wed Nov 01 10:06:36 +0000 2017,29615,29616,@122506 @115888 Hey there! We've just sent a DM your way. Let's carry on chatting there /AC,Wed Nov 01 11:23:10 +0000 2017
29618,122507,"@SpotifyCares Hi I am having problems, please see my DM. Thank you!",Wed Nov 01 10:18:09 +0000 2017,29617,29618,@122507 Hi there! We've just sent a DM your way. Let's carry on chatting there /PL,Wed Nov 01 11:20:52 +0000 2017
30116,122625,@SpotifyCares Can you not use a NUS card anymore to get Spotify student price?!,Wed Nov 01 09:50:26 +0000 2017,30115,30116,@122625 Hey there! We've just sent you a bit more info over DM. We'll carry on helping out there /RS,Wed Nov 01 11:33:55 +0000 2017
30596,122735,"Wonder how long will it take for the morons at @115888 to update their app for the iPhone X, knowing that they were too proud of themselves to make an Apple Watch app.
@SpotifyCares my ass",Wed Nov 01 09:53:03 +0000 2017,30595,30596,"@122735 Hey, we're here to help! Can you let us know what's happening exactly? We'll see what we can suggest /KM",Wed Nov 01 11:56:45 +0000 2017
30600,122736,@117153 @SpotifyCares I paid for premium and i still havent got premium i have sent a DM @SpotifyCares,Wed Nov 01 11:08:21 +0000 2017,30599,30600,@122736 @117153 Hey John! We've just sent you a bit more info over DM. We'll carry on helping out there /AC,Wed Nov 01 11:49:50 +0000 2017
30616,122737,@115888 @SpotifyCares pls let us arrange songs by play count so I know which tracks I don’t listen to anymore and should delete thank u,Wed Nov 01 09:52:45 +0000 2017,30615,30616,@122737 Hey! This sounds like a great idea. You can show your support for the same idea in our Community: https://t.co/2MDGCLPOX5 /RS,Wed Nov 01 11:49:06 +0000 2017
31593,122969,@115888 really needs to get a dislike/block but I cannot listen to anymore goddam kasabian 😒,Wed Nov 01 10:19:30 +0000 2017,31592,31593,"@122969 Hey! This isn't possible right now, but you can vote for the idea and help make it happen here: https://t.co/hlXvRg5Zog /GK",Wed Nov 01 12:29:27 +0000 2017
31595,122970,@115888 Student discount via bdo card not working,Wed Nov 01 10:17:43 +0000 2017,31594,31595,@122970 Hey! Could you send us a DM with your account's email address or username? We'll take a look /AY https://t.co/ldFdZRiNAt,Wed Nov 01 12:22:35 +0000 2017
31598,122971,"@115888 Hi, I am interested in tickets for the pre-sale to Kygos concert in stockholm. Is it possible to obtain the required password?:)",Wed Nov 01 10:52:48 +0000 2017,31597,31598,@122971 Hey! Pre-sale codes are being sent out by email to some of Kygo's biggest fans on Spotify. Hopefully you're one of them /CB,Wed Nov 01 12:20:41 +0000 2017
32067,123091,Sort it out @115888 https://t.co/9WbL2JRBpQ,Wed Nov 01 10:26:50 +0000 2017,32066,32067,@123091 Hey! Do you have any trouble with this link: https://t.co/atYeVkuQDq? Let us know /CB,Wed Nov 01 12:41:52 +0000 2017
32069,123092,"@117153 unable to make payment for my premium account, nothing wrong with my card as checked with the bank.",Wed Nov 01 10:23:41 +0000 2017,32068,32069,@123092 @117153 Hey! We've just replied to your DM. We'll be happy to help you out there /BD,Wed Nov 01 12:36:58 +0000 2017
32071,123093,@116130 I’m being charged for premium but my account is saying I’m not premium and won’t give me premium features?,Wed Nov 01 10:18:03 +0000 2017,32070,32071,@123093 Hey Liz! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,Wed Nov 01 12:36:13 +0000 2017
32481,123206,Hey @115888  my premium family is gonna expire soon and until now none of my family members can even use it. fix it please,Wed Nov 01 10:31:57 +0000 2017,32480,32481,@123206 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,Wed Nov 01 12:56:14 +0000 2017
32483,123207,@SpotifyCares I deactivated my Facebook a few years ago and now I can't log into Spotify? I don't want to make a new email. Any tips? Thanks,Wed Nov 01 10:45:02 +0000 2017,32482,32483,@123207 Hi there! Can you DM us your account's email address? We'll see what we can suggest /ST https://t.co/ldFdZRiNAt,Wed Nov 01 12:46:21 +0000 2017
33418,123393,How come I suddenly don't have Spotify premium anymore @SpotifyCares? Meer mensen last van? #spotify,Wed Nov 01 10:47:57 +0000 2017,33417,33418,@123393 Hey! We just replied to your DM with more info. We'll carry on helping out backstage /CB,Wed Nov 01 13:13:33 +0000 2017
33420,123394,"@SpotifyCares Hi! When will you fix ""4 - Oops something went wrong, please try again."" problem in managing family accounts?",Wed Nov 01 11:00:40 +0000 2017,33419,33420,@123394 Hey! Can you DM us your account's email address? We'll see what we can suggest /CB https://t.co/ldFdZRiNAt,Wed Nov 01 13:11:31 +0000 2017
33423,123395,@SpotifyCares why does my Spotify look like this??? https://t.co/zc8V8PLUHp,Wed Nov 01 10:38:14 +0000 2017,33421,33423,@123395 Hey there! Can you let us know the iOS and Spotify versions you're using? We'll take a look backstage /RS,Wed Nov 01 13:05:49 +0000 2017
33422,123395,@SpotifyCares I’m using the newest version of iOS and the 8.4.25 version of spotify,Thu Nov 02 08:07:26 +0000 2017,33424,33422,@123395 Thanks. Could you let us know the exact iOS device and version? We'll see what we can suggest /RS,Thu Nov 02 08:47:31 +0000 2017
33425,123395,@SpotifyCares iPhone 6s and version 11.1,Thu Nov 02 08:52:24 +0000 2017,33426,33425,@123395 2: things in order to improve Spotify. There's more info here: https://t.co/uon71wdZQZ /RS,Thu Nov 02 09:15:04 +0000 2017
33425,123395,@SpotifyCares iPhone 6s and version 11.1,Thu Nov 02 08:52:24 +0000 2017,33427,33425,@123395 Got it. It looks like you're seeing one of the changes that we've recently made to the app. We're always testing...,Thu Nov 02 09:14:55 +0000 2017
33428,123395,@SpotifyCares So can I not go back to the normal spotify cause I’m not really to fond of this version?,Mon Nov 13 08:12:23 +0000 2017,33429,33428,"@123395 We're afraid it's not possible to revert back to the older app version, but we appreciate your feedback. We'll pass it on to the team /NY",Mon Nov 13 09:13:04 +0000 2017
33432,123396,@SpotifyCares Iphone 8 on ios11.1 and latest Spotify version - as available on app Store,Wed Nov 01 12:23:19 +0000 2017,33430,33432,@123396 Thanks. Does logging out &gt; restarting your device &gt; logging back in again make any difference? /KM,Wed Nov 01 13:01:49 +0000 2017
33431,123396,"@SpotifyCares Can’t tell straight away, need to see the music behaviour for a bit. Will get back as soon as i know :)",Wed Nov 01 14:38:26 +0000 2017,33433,33431,@123396 Sounds like a plan! We'll be right here waiting for your update /KM,Wed Nov 01 14:42:51 +0000 2017
33435,123396,"iOS 11(.1) has issues when using camera, then music,which (from Spotify) breaks.Not sure if it’s ios or the app?@AppleSupport @SpotifyCares",Wed Nov 01 09:54:59 +0000 2017,33434,33435,@123396 Hey! That doesn't sound right. Can you let us know the device and Spotify version you're running? We'll see what we can suggest /KM,Wed Nov 01 12:06:21 +0000 2017
34756,123541,"@118266 min, cara berhenti berlangganan spotify premium tapi lupa password email bagaimana ya 😥",Wed Nov 01 10:47:49 +0000 2017,34754,34756,"@123541 Hey Val! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /AY",Wed Nov 01 13:26:38 +0000 2017
34755,123541,@SpotifyCares Thank you! :),Wed Nov 01 13:38:54 +0000 2017,34757,34755,"@123541 No worries. If there's anything else, just give us a shout. Have a... https://t.co/FQulrDtFky 🙂 /AY",Wed Nov 01 13:53:24 +0000 2017
34759,123542,@SpotifyCares.My account is skipping through every song and not playing anything - i have updated the software and there is no change,Wed Nov 01 12:00:11 +0000 2017,34758,34759,"@123542 Hey there! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /RC",Wed Nov 01 13:25:03 +0000 2017
35390,123720,Put Gfriend’s song “Me Gustas Tu” back on Spotify before I cry myself to sleep @115888 @SpotifyCares,Wed Nov 01 13:32:59 +0000 2017,35389,35390,"@123720 Fingers crossed we'll have it available to you soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /KM",Wed Nov 01 13:37:55 +0000 2017
36163,123872,@SpotifyCares Like what ?,Wed Nov 01 10:56:09 +0000 2017,36161,36163,"@123872 You can try using a different computer to see if it helps. Also, try resetting your password at https://t.co/jGP5GWOoVY /CB",Wed Nov 01 13:46:51 +0000 2017
36162,123872,@SpotifyCares already tried with an other computer and for the password dont need it im loggin with my facebook account !,Wed Nov 01 15:11:37 +0000 2017,36164,36162,@123872 Thanks for clarifying! Can you DM us your account's email address? We'll take a look backstage /CB https://t.co/ldFdZRiNAt,Wed Nov 01 15:20:10 +0000 2017
36170,123872,@SpotifyCares  https://t.co/40GhuixFya,Tue Oct 31 20:13:53 +0000 2017,36165,36170,@123872 Thanks! Can you try using an incognito/ private window or a different browser? Does that make any difference? /JP,Tue Oct 31 20:21:24 +0000 2017
36172,123872,@SpotifyCares since 5 days can nolonger longer log on my Spotify WebPlayer ...a reload red messages pop up im on premium account?,Tue Oct 31 20:04:01 +0000 2017,36171,36172,"@123872 Hey, we'd love to help! Can you send us a screenshot of the exact error message you're getting? We'll take a closer look /JP",Tue Oct 31 20:06:45 +0000 2017
36723,124009,"@SpotifyCares 
What does mean?  How do I get rid of it?
How can I communicate with you with being twit or face?  Do you not have a direct communication? https://t.co/G6g8u9mk0O",Wed Nov 01 11:23:26 +0000 2017,36722,36723,"@124009 2. device, operating system, and Spotify version you're using? We'll see what we can suggest /GU",Wed Nov 01 14:13:41 +0000 2017
36726,124010,"@SpotifyCares Galaxy S7 Edge
Android 7.0
Spotify 8.4.25.771",Wed Nov 01 11:35:09 +0000 2017,36725,36726,@124010 Thanks! Can you try the steps here for us: https://t.co/EqisDMwZAT? They should help with this /CY,Wed Nov 01 14:12:53 +0000 2017
36730,124011,@SpotifyCares That i did ages ago.,Wed Nov 01 11:32:10 +0000 2017,36729,36730,"@124011 We understand. Hopefully, Spotify will launch in your country soon 🎧 /CY",Wed Nov 01 14:11:27 +0000 2017
36732,124011,@115888 when are you guys launching byour service in India? I hope it's before the year 3000. Cuz i will be dead by then.,Mon Oct 30 22:10:53 +0000 2017,36731,36732,@124011 Hey! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /RH,Mon Oct 30 22:32:05 +0000 2017
36734,124012,@SpotifyCares any idea why Spotify premium keeps saying ‘cannot play song’ on multiple tracks and artists?,Wed Nov 01 11:26:40 +0000 2017,36733,36734,"@124012 Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MA",Wed Nov 01 14:08:36 +0000 2017
36737,124013,Is anyone else having issues with @115888 not playing what you want? #MindOfItsOwn,Wed Nov 01 11:20:18 +0000 2017,36735,36737,"@124013 Hey Paul. Can you tell us more about what's happening? What device, operating system, and Spotify version are you on? /AY",Wed Nov 01 14:07:12 +0000 2017
36736,124013,@SpotifyCares Sorted now 👍🏿 turns out when someone uses it on my laptop it changes my phone too 🙈,Wed Nov 01 14:12:08 +0000 2017,36738,36736,"@124013 Glad to hear everything's sorted! If we can help with anything else, just give us a shout. Have a... https://t.co/FQulrDtFky 🙂 /AY",Wed Nov 01 14:14:54 +0000 2017
36740,124014,Today I became a @116130 @115888 tester !!! Thanks for pointing me in the right direction @SpotifyCares !!! https://t.co/yBXDugjS5c,Wed Nov 01 11:15:47 +0000 2017,36739,36740,"@124014 Awesome! For anything else, we're just a tweet away 😉 /JP",Wed Nov 01 14:04:51 +0000 2017
36743,124015,@SpotifyCares never mind I fixed it.,Wed Nov 01 11:44:38 +0000 2017,36741,36743,"@124015 Hey there, help's here. Just to check, were you able to get your playlists set up like you want? Keep us in the loop /MQ",Wed Nov 01 14:04:10 +0000 2017
36742,124015,@SpotifyCares I said I fixed it.thanks.,Wed Nov 01 18:01:55 +0000 2017,36744,36742,"@124015 Awesome, we're glad to hear that! If you ever need anything else be sure to give us a... https://t.co/AUc7DGJpgF 🙂 /JX",Wed Nov 01 18:17:37 +0000 2017
36747,124016,"@116130 I'm trying to verify that I'm a student again but the pop up doesn't do anything, please help!! https://t.co/agn3vFAOs5",Wed Nov 01 11:10:59 +0000 2017,36745,36747,"@124016 Hi Kitty, help's here! Can you try using an incognito window or a different browser? Let us know how it goes /PL",Wed Nov 01 14:02:52 +0000 2017
36746,124016,"@SpotifyCares Worked a treat, thanks",Wed Nov 01 19:18:06 +0000 2017,36748,36746,"@124016 You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /KL",Wed Nov 01 19:40:33 +0000 2017
37699,124187,@118266 sekarang ga bisa pembayaran premium dengan pulsa tri?,Wed Nov 01 12:08:53 +0000 2017,37698,37699,"@124187 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /AY",Wed Nov 01 14:23:58 +0000 2017
37702,124188,@115888 can you please add a feature to only view from releases from artist you follow.,Wed Nov 01 12:25:39 +0000 2017,37700,37702,"@124188 Hey Rahger! Thanks for sharing your thoughts, we'll let the relevant folks know it's something you'd like to see /SY",Wed Nov 01 14:20:40 +0000 2017
37701,124188,@SpotifyCares can you please add a feature to only view releases from artist you follow.,Wed Nov 01 15:01:16 +0000 2017,37703,37701,@124188 Don't worry - we'll make sure to pass your feedback on to the relevant folks 😁 /SY,Wed Nov 01 22:57:40 +0000 2017
37704,124188,@SpotifyCares Thanks! I really hope you add the option to only view new releases from artist that we follow.,Thu Nov 02 00:55:57 +0000 2017,37705,37704,@124188 You're welcome! You can also suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /JS,Thu Nov 02 00:59:20 +0000 2017
37708,124189,"hi @SpotifyCares i think im being charged twice, can you help??",Wed Nov 01 12:10:43 +0000 2017,37706,37708,@124189 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,Wed Nov 01 14:18:14 +0000 2017
37707,124189,@SpotifyCares done!,Wed Nov 01 15:37:28 +0000 2017,37709,37707,@124189 Thanks! We've just sent a DM back your way. Let's carry on chatting there /TR,Wed Nov 01 16:16:47 +0000 2017
37712,124190,@117153 and no where in my subscriptions box nor my receipts box does it say I bought premium but it took the money out of my account.,Wed Nov 01 12:07:57 +0000 2017,37711,37712,@124190 @117153 Hi! We've just replied to your DM. We'll carry on helping there /MQ,Wed Nov 01 14:17:58 +0000 2017
38300,124327,"@115888 I have activated my premium for the first, however I did not get 30days for free, just 7 :( Can you fix it for me please?",Wed Nov 01 13:07:34 +0000 2017,38299,38300,@124327 @115888 Hi! We've sent a bit more info via DM. We'll carry on helping out there /AY,Wed Nov 01 14:44:11 +0000 2017
38303,124328,"Hey @115888, how do you know the music I listened to 15 years ago? Actually need an answer to this one.",Wed Nov 01 13:28:27 +0000 2017,38301,38303,@124328 Hey there! Can you let us know what's happening exactly? We'll see what we can suggest /PL,Wed Nov 01 14:44:04 +0000 2017
38302,124328,"@SpotifyCares The “time capsule” playlist is suggesting music that I haven’t listened to in 15 years, so I am curious as to how you even know this info.",Wed Nov 01 14:50:05 +0000 2017,38304,38302,@124328 Your Time Capsule is a playlist consisting of personalised content algorithmically created based on your previous listening history /PL,Wed Nov 01 15:02:34 +0000 2017
38306,124329,"@117153 @SpotifyCares When will Spotify HiFi release in Denmark, what will the streaming quality be (frequency range, eg.) and what will the price be in Dkk?",Wed Nov 01 12:57:37 +0000 2017,38305,38306,"@124329 Hi there! We don't have any details on this yet. Don't worry, we'll let our devs know it's something you'd like to see /GK",Wed Nov 01 14:43:43 +0000 2017
38314,124330,thanks @115888 for removing the download from all of my music randomly &amp; ruining my day :-),Wed Nov 01 13:23:29 +0000 2017,38313,38314,@124330 2: at https://t.co/38J7tFlIBF. They should help with this /SY,Wed Nov 01 14:38:36 +0000 2017
38314,124330,thanks @115888 for removing the download from all of my music randomly &amp; ruining my day :-),Wed Nov 01 13:23:29 +0000 2017,38315,38314,"@124330 1: Hey Tina, sorry to hear that! Check out the steps under “Downloads unexpectedly removed”...",Wed Nov 01 14:38:30 +0000 2017
38317,124331,@SpotifyCares check dm pls,Wed Nov 01 13:15:59 +0000 2017,38316,38317,@124331 Hi there! We've just replied to your DM. Let's carry on chatting there /PL,Wed Nov 01 14:38:29 +0000 2017
38319,124332,@115888 8 drag queens in 30 discover weekly songs. Seems to me your algorithm is making inappropriate connections about music and users.,Wed Nov 01 14:28:32 +0000 2017,38318,38319,"@124332 2: Thanks for sharing your thoughts, we'll pass it on to the relevant folks /SY",Wed Nov 01 14:36:23 +0000 2017
38322,124333,@SpotifyCares can you grant me a grace period for my premium account??? i have a urgent matter,Wed Nov 01 13:04:54 +0000 2017,38321,38322,@124333 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /MA,Wed Nov 01 14:34:57 +0000 2017
38324,124334,"@115888 
Why’d was ‘motorsport’ by: Migos changed at 1:16? And instead place at the end of the song?. #migos #quavo #offset #motorsport",Wed Nov 01 12:57:19 +0000 2017,38323,38324,"@124334 Hi, help's arrived! Can you send us a link to the track? We'll see what we can suggest /DV",Wed Nov 01 14:34:20 +0000 2017
38326,124335,HELP PLEASE @SpotifyCares,Wed Nov 01 13:03:19 +0000 2017,38325,38326,@124335 Hey there! Could you let us know what's happening exactly? We'll be happy to help /PL,Wed Nov 01 14:33:16 +0000 2017
38328,124336,@SpotifyCares I cant sign in im new to your app and I have tried all my emails and it always says:An unknown error occurred try again later.,Wed Nov 01 13:00:20 +0000 2017,38327,38328,@124336 Hey Kosta! That doesn't sound good. Could you DM us your account's email address? We'll take a look backstage /AU,Wed Nov 01 14:32:33 +0000 2017
38706,124438,@SpotifyCares  I have sent you an inbox regarding the three charges that was made to my acc when I tried to scribe for sportify for college students and had no success especially on the @124439 page! And nobody had answered yet😡,Wed Nov 22 19:49:41 +0000 2017,38705,38706,@124438 Hey! Apologies for the delay. We've just sent you a bit more info over DM. We'll carry on helping out there /CP,Wed Nov 22 19:56:34 +0000 2017
38936,124499,Some idiot hacked my Spotify account and changed my email. Best believe I'm getting it back,Wed Nov 01 13:49:29 +0000 2017,38935,38936,@124499 Hey Mark! We've sent a DM your way. Check your inbox for it /SJ,Wed Nov 01 14:57:34 +0000 2017
38938,124500,@SpotifyCares I'm trying to change my password but no email is coming up in my Spotify registered email address with the link to change it?,Wed Nov 01 14:23:40 +0000 2017,38937,38938,@124500 Hi Rebecca! Can you DM us your account's username or email address? We'll take a look backstage /MC https://t.co/ldFdZRiNAt,Wed Nov 01 14:56:15 +0000 2017
38940,124501,"@SpotifyCares 
No save connection - something is wrong with https://t.co/NBpfL1voJ0... https://t.co/uzXVej5NCL",Wed Nov 01 14:09:38 +0000 2017,38939,38940,@124501 Hi there. Can you let us know what device you're using? Does using a different browser or incognito make a difference? /LM,Wed Nov 01 14:55:57 +0000 2017
38943,124502,@115888 @spotifycares Why don't you offer the same student discount to the teachers that teach the students? I'm sure @124439 would help.,Wed Nov 01 14:01:13 +0000 2017,38941,38943,"@124502 Hi Jared, that'd be sweet! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /GK",Wed Nov 01 14:55:37 +0000 2017
38942,124502,@SpotifyCares How about you guys just make it happen as it will be an increased revenue stream and it's the right thing to do?,Wed Nov 01 16:41:27 +0000 2017,38944,38942,@124502 We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks 🙂 /JI,Wed Nov 01 16:48:30 +0000 2017
38947,124503,@SpotifyCares iphone 6s and i’m not sure but i’d assume the lastest update?,Wed Nov 01 14:43:18 +0000 2017,38945,38947,@124503 Can you also check the exact Spotify version you're using? Just go to Your Library &gt; Settings &gt; About &gt; Version 🙂 /RR,Wed Nov 01 14:54:48 +0000 2017
38946,124503,@SpotifyCares  https://t.co/u6pNtYSNYS,Wed Nov 01 14:55:54 +0000 2017,38948,38946,"@124503 2: Just a heads up though, make sure any tracks you're syncing offline has finished downloading before doing this /RR",Wed Nov 01 15:09:25 +0000 2017
38946,124503,@SpotifyCares  https://t.co/u6pNtYSNYS,Wed Nov 01 14:55:54 +0000 2017,38949,38946,"@124503 1: Thanks! Since you're already on the latest version, can you try restarting your phone first by holding Home + Lock for 10 seconds?",Wed Nov 01 15:09:21 +0000 2017
38951,124503,@AppleSupport @SpotifyCares since ios 11 i cant skip songs on bluetooth and i no longer have spotify on my home screen or the swipe up? help,Wed Nov 01 11:29:58 +0000 2017,38950,38951,"@124503 Hey, sorry for the delay! Can you tell us the exact model of your iPhone along with the Spotify version you're using? We'll help you out /RR",Wed Nov 01 14:19:10 +0000 2017
38953,124504,@SpotifyCares issue with my account,Wed Nov 01 14:28:55 +0000 2017,38952,38953,"@124504 Hey, we've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /MA",Wed Nov 01 14:54:23 +0000 2017
38955,124505,"@SpotifyCares Hi, I logged out of my Spotify last week. I logged back in the next day and my playlists have gone. Can you help? Thanks!",Wed Nov 01 14:15:34 +0000 2017,38954,38955,@124505 Hey Jenny! Can you DM us your account's email address or username? We'll take a look backstage /JE https://t.co/ldFdZRiNAt,Wed Nov 01 14:52:57 +0000 2017
38958,124506,"@SpotifyCares Welp, Only one song available on Ladyhawke's Anxiety album, the rest of album are unavailable FOREVER, download is better #LOL",Wed Nov 01 14:00:56 +0000 2017,38956,38958,@124506 Hey there! Can you send us a link to the album you're referring to? We'll take a look /PL,Wed Nov 01 14:52:19 +0000 2017
38957,124506,"@SpotifyCares Here it is 
https://t.co/waO48RizBo",Wed Nov 01 14:56:16 +0000 2017,38959,38957,@124506 Thanks! Can you DM us your account's username or email address? We'll take a closer look /PL https://t.co/ldFdZRiNAt,Wed Nov 01 15:06:50 +0000 2017
38961,124507,@115888 Your iOS app loads so slow I’m seconds from cancelling my subscription.,Wed Nov 01 13:59:21 +0000 2017,38960,38961,"@124507 Hey Chris, that doesn't sound right. What device, iOS and Spotify versions is this happening on? We'll lend a hand /SY",Wed Nov 01 14:49:57 +0000 2017
38963,124508,"@115888 when my playlist runs out you should know that the worst possible ""like this"" music to play next is Morrissey. It is not like this.",Wed Nov 01 13:56:18 +0000 2017,38962,38963,"@124508 Hey! Sorry to hear about that. Not to worry, we're taking on all feedback about this /JP",Wed Nov 01 14:49:40 +0000 2017
38965,124509,"@SpotifyCares i subscribed as premium user in Oct 25, but today I cant use spotify because I must unsubscribe it first. It just a week!!",Wed Nov 01 12:36:52 +0000 2017,38964,38965,@124509 Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /GU,Wed Nov 01 14:49:33 +0000 2017
