customer_tweet_id,customer_id,customer_text,customer_created_at,brand_tweet_id,parent_tweet_id,brand_text,brand_created_at
1653575,504755,"@125633 Hey hey, is your desktop site down at the moment?",Sun Nov 05 17:33:13 +0000 2017,1653573,1653575,"@504755 2: If you are, we recommend reaching out to our Artist team: https://t.co/p1wbtdELHu /K",Mon Nov 06 08:06:14 +0000 2017
2412656,693586,@115888 why don't you allow multi profiles for your streaming service? Other less notable and more expensive music streaming apps allow this... Why don't you?,Tue Nov 14 17:05:46 +0000 2017,2412655,2412656,@693586 2: This lets you get up to 6 Premium accounts at a discounted rate. We hope that helps /CB,Tue Nov 14 17:11:06 +0000 2017
1858488,217299,"@SpotifyCares Thanks.  

I am using Chrome Version 60.0.3112.113 (Official Build) (64-bit) on Mac Yosemite 10.10.5",Thu Oct 19 14:41:31 +0000 2017,1858490,1858488,@217299 Got it. Try logging out &gt; restarting your device &gt; logging back in. Does that make a difference? /AY,Thu Oct 19 14:52:05 +0000 2017
2937779,812073,"@117153 Trying to login with facebook account however I deleted it a while ago, and forgotten password how do I log to my account.",Wed Nov 29 10:38:35 +0000 2017,2937778,2937779,"@812073 Hey Daniel, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",Wed Nov 29 12:13:42 +0000 2017
2251461,655890,@SpotifyCares Yes or no ?,Sat Nov 11 05:19:48 +0000 2017,2251463,2251461,"@655890 We don't have any info on this right now, but we'll make sure your feedback's passed on to the right folks /MT",Sat Nov 11 06:29:03 +0000 2017
2699577,758407,"@SpotifyCares hi, I should get student discount but have been charged 14.99 this month? Anyway I can get my money back and sort the student discount out? Thanks",Sun Nov 26 20:43:10 +0000 2017,2699576,2699577,"@758407 Hi there, that doesn't sound good! Can you DM us your account's email address? We'll take a look backstage /AK https://t.co/ldFdZRiNAt",Sun Nov 26 22:33:58 +0000 2017
2818182,785570,"@SpotifyCares Hi, my account has been hacked - email address and password changed. I need to revert this back ASAP. I received the email about the change 1 hour ago",Mon Nov 27 04:18:41 +0000 2017,2818181,2818182,"@785570 Hey there, we’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /NQ",Mon Nov 27 04:34:26 +0000 2017
1025069,362555,@SpotifyCares And I even tired on a different WiFi network.,Mon Oct 23 09:41:22 +0000 2017,1025071,1025069,@362555 We understand. Could you DM us your account's username or email address? We'll take a look backstage /JO,Mon Oct 23 11:43:32 +0000 2017
244625,174113,@SpotifyCares Uninstalled and reinstalled and restarted the phone and songs are still jumping. Will be cancelling my subscription,Thu Oct 05 07:51:04 +0000 2017,244626,244625,@174113 We're sorry to hear that. We'd like to discuss your account in private. Can you DM us your account's email address? /GK https://t.co/ldFdZRiNAt,Thu Oct 05 08:10:32 +0000 2017
1351969,129336,"@SpotifyCares It keeps saying it can't connect to PlayStation Network, when I'm indeed connected, and won't let me do anything.",Sun Nov 05 01:37:04 +0000 2017,1351967,1351969,"@129336 No worries! Have you tried logging out of your PSN account and logging back in? Also, is your PS4 connected via cable or WiFi? /BH",Sun Nov 05 01:40:50 +0000 2017
1944980,578165,Just found out that I HATE SPOTIFY @115888 fix Ur shit Jesus Christ I use google music for a reason 🙄🙄🙄🙄,Mon Oct 30 07:02:14 +0000 2017,1944979,1944980,"@578165 Hi! Can you tell us what's happening exactly, along with your device, operating system, and Spotify version you're using? We'll help out /GK",Mon Oct 30 07:33:54 +0000 2017
288530,184738,@SpotifyCares Thanks!,Fri Oct 06 15:18:11 +0000 2017,288529,288530,@184738 You're welcome! Just give us a shout if we can help with anything else. We're just a tweet away /LM,Fri Oct 06 15:24:07 +0000 2017
507423,236478,"@SpotifyCares Yes, that answers my question, thank you. 😊",Fri Dec 01 21:51:00 +0000 2017,507425,507423,@236478 You're welcome! Feel free to drop us a tweet if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 😁 /JE,Fri Dec 01 22:01:33 +0000 2017
1406406,446900,"@SpotifyCares, Spotify works on my tablet, just not on my phone? Why? Makes zero sense. Worst customer service and streaming service ever.",Wed Nov 01 20:28:57 +0000 2017,1406405,1406406,"@446900 Hey, sorry for the delay. We've just sent a DM your way. Let's carry on chatting there /ME",Wed Nov 01 22:01:24 +0000 2017
1538209,476851,@SpotifyCares an unknown device has somehow connected to my spotify. Can I get some help?,Sat Nov 04 01:20:16 +0000 2017,1538207,1538209,@476851 Hi! We’d recommend reaching out to our friends at Ticketmaster about this: https://t.co/a2CQqUaDQh /RB,Sat Nov 04 01:28:10 +0000 2017
189329,160409,@SpotifyCares Here's hoping,Wed Oct 04 23:32:53 +0000 2017,189327,189329,"@160409 Hopefully we'll have it available in the future. If you need anything else, just shout and we'll come running 🏃 /FR",Wed Oct 04 23:38:16 +0000 2017
1655298,505169,@SpotifyCares Thank youu!!!! ❤️❤️,Mon Nov 06 01:14:17 +0000 2017,1655297,1655298,@505169 You're welcome. Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /NQ,Mon Nov 06 02:59:55 +0000 2017
1039583,365950,@115888 hey I have a playlist with 145 followers can you hire me?,Sun Oct 22 21:39:07 +0000 2017,1039582,1039583,"@365950 Hey, we'd love to have you on the team! You can check out job opportunities here: https://t.co/c1Z94oBFOl /AR",Mon Oct 23 03:19:45 +0000 2017
1557748,481498,@SpotifyCares I need help! I am trying to log into my account on my roku and it wants my username and password and I don't know it.,Tue Oct 17 03:40:54 +0000 2017,1557747,1557748,@481498 Hi Kyle! We'd like to share more info about your account in private. Can we switch to DM instead? /MG https://t.co/ldFdZRiNAt,Tue Oct 17 04:00:33 +0000 2017
620436,267262,"@SpotifyCares why do you offer me the 3 month deal for 9.99 CAD while I’m in the app, then don’t tell me I CANT take advantage until after I’ve entered all my credit card information?  Frustrating",Wed Nov 22 14:31:07 +0000 2017,620434,620436,"@267262 Hey Jason, we'd love to look into this for you. Can you DM us your account's username/email address? We'll check backstage /JP https://t.co/ldFdZRiNAt",Wed Nov 22 17:00:24 +0000 2017
224417,169625,@115888 make an alarm a premium feature,Thu Oct 05 04:36:03 +0000 2017,224416,224417,@169625 Hey there! We can see how that’d be handy. Thanks for taking the time to reach out – your feedback's been noted 📝 /NQ,Thu Oct 05 05:05:05 +0000 2017
1982447,217916,"Anyone else's @115888 just randomly stop and close on #Android. It's daily on my #GalaxyS8. So annoying. @SpotifyCares, can you shed light?",Thu Nov 02 16:55:55 +0000 2017,1982446,1982447,"@217916 Hey Dan, help's here! Could you DM us your device, operating system, and Spotify version? We'll take a look /Q https://t.co/ldFdZRiNAt",Thu Nov 02 19:14:10 +0000 2017
1933646,575387,@SpotifyCares I payed through the App Store and I still don’t have premium? What gives?,Sat Oct 28 21:56:13 +0000 2017,1933644,1933646,"@575387 Hi Stephen. Don't worry, we'll look into this. Can you DM us your username or email address so we can check? /JU https://t.co/ldFdZRiNAt",Sun Oct 29 00:15:31 +0000 2017
1725335,521826,@SpotifyCares I have indeed but I get nothing or an instrumental featuring an xylophone. Also what do you mean by song links?,Tue Oct 17 17:27:03 +0000 2017,1725334,1725335,"@521826 To send us a song link just click the three dots next to the song title, hit share, and share song link. Let us know how that goes /TF",Tue Oct 17 17:28:44 +0000 2017
1982682,586873,.@SpotifyCares get gfriend’s old albums back please,Wed Nov 01 20:40:12 +0000 2017,1982681,1982682,"@586873 Hey Yen! Could you DM us your account's username or email address? Also, which album are you looking for? We'll check it's availability /GU https://t.co/ldFdZRiNAt",Wed Nov 01 20:51:08 +0000 2017
64370,130775,"@SpotifyCares @SpotifyCares Hi there! I mean this whole screen. It always opens by default and promotes these big name artists I absolutely never listen to, as you know from my listening habits. https://t.co/e8sWcYCywg",Thu Nov 30 07:48:47 +0000 2017,64368,64370,"@130775 Thanks. Currently, the Overview page shows playlists from artists based on your account's country settings. We appreciate your feedback, and we'll make sure it's passed on to the right folks. In the meantime, let us know if we can help with anything else /MU",Thu Nov 30 08:16:21 +0000 2017
621408,162345,"@SpotifyCares What if I'm gonna delete my spotify and then install it again, what will happen to my offline songs?",Wed Oct 04 11:24:23 +0000 2017,621406,621408,@162345 Hi! We've just sent you a DM 🙂 /GK,Wed Oct 04 13:22:39 +0000 2017
563500,251943,@115888 persona 5 ost in Spotify please?? https://t.co/rWaKaVrNyf,Sat Dec 02 14:46:01 +0000 2017,563499,563500,"@251943 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/1dgftcFtzc /NQ",Sat Dec 02 23:48:18 +0000 2017
2541136,722554,Bruh what happened to the Take Care album?! @115888 @6860 https://t.co/MqjrFSM1Tj,Thu Nov 16 10:24:54 +0000 2017,2541134,2541136,"@722554 Hi there! Sometimes content is temporarily removed due to licensing, but we hope to have it back soon: https://t.co/VMrgnGpB4G. Hope this info helps /GK",Thu Nov 16 11:41:56 +0000 2017
1970265,583650,"@SpotifyCares I don't know if this is where I should ask but, will we ever get a ""remove from this playlist"" option here on this list? https://t.co/ShCSOeXUeR",Tue Oct 31 16:19:34 +0000 2017,1970264,1970265,@583650 Hey! Can you send us a DM with your account's email address/username and the playlist link? Just tap the three dots &gt; Share &gt; Copy Link /XF https://t.co/ldFdZRiNAt,Tue Oct 31 17:22:45 +0000 2017
559955,250943,"@SpotifyCares Are you guys planning on fixing the Roku / Now TV app? I can’t see any of my playlists on there. Search options are also limited. 
Pretty useless overall.",Sat Dec 02 12:23:06 +0000 2017,559954,559955,@250943 Hey there! We have some info about the Spotify app on Roku here: https://t.co/1nqkZkn6JX. Give us a shout if there's anything else /GS,Sat Dec 02 22:23:53 +0000 2017
2483557,709539,@SpotifyCares please don't forget to make that playlist at the end of the year that shows what we listened to the most in 2017,Sun Oct 29 22:18:18 +0000 2017,2483556,2483557,"@709539 Hey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",Mon Oct 30 00:06:02 +0000 2017
956472,346948,@115888 update your app for the new iOS update so I can use all my airpods functions gracias,Sat Oct 21 16:34:58 +0000 2017,956469,956472,@346948 Hey there! Could you tell us what functions are missing? Keep us posted /DF,Sat Oct 21 21:48:32 +0000 2017
2484441,709757,"@118266 min, kenapa di spotify gaada lagu twice yg korea
knp cuma ada yg jepang?",Wed Nov 15 15:00:02 +0000 2017,2484440,2484441,"@709757 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /PB",Wed Nov 15 15:34:41 +0000 2017
1440073,454187,"#spotifycares @SpotifyCares the recently played songs does n apear on my iphone,latest ios &amp; spotify app, no button 🚗 https://t.co/7CuKYTsiMR",Mon Oct 16 16:21:26 +0000 2017,1440071,1440073,"@454187 Hi, help's arrived! Can you try to see if restarting your phone makes a difference? Also, when did this start happening? /DV",Mon Oct 16 18:50:14 +0000 2017
2293848,666095,@SpotifyCares How do I uninstall Spotify,Sat Nov 11 20:45:14 +0000 2017,2293847,2293848,@666095 Hi Betty! What device and operating system are you using? We'll see what we can suggest /MC,Sat Nov 11 23:00:30 +0000 2017
187521,160013,"What's happening to my @115888 :O
cc: @SpotifyCares @117153 https://t.co/Lj5LiaV76g",Wed Oct 04 09:54:32 +0000 2017,187520,187521,@160013 Hi there! Can you let us know what's happening exactly? We'll see what we can suggest /PL,Wed Oct 04 11:12:41 +0000 2017
1822594,547142,@115888 why is banjo Dixieland playlist playing pop music ?,Sat Nov 25 22:54:42 +0000 2017,1822593,1822594,"@547142 Hey there! Our Curation Team is independent, but we'll be sure to pass your feedback /RA",Sun Nov 26 07:17:32 +0000 2017
2481892,709127,".@115888, im gonna keep this short and quick.

India. When. Why is it taking so long.",Sun Oct 29 18:45:51 +0000 2017,2481891,2481892,@709127 We hear you! Your feedback has been noted and passed onto the team 👊🏼 /DF,Sun Oct 29 22:47:39 +0000 2017
2119223,624524,"@SpotifyCares My phone died before I got a chance to say anything, but David B helped me get my account back so let him know Ian said thanks",Thu Oct 19 05:50:55 +0000 2017,2119222,2119223,"@624524 Hey Ian, thanks for the feedback! It's music to our ears 🎶 /NS",Thu Oct 19 06:08:59 +0000 2017
2385610,687557,@SpotifyCares please go accept my artist request to get access,Sat Nov 25 12:11:06 +0000 2017,2385609,2385610,@687557 Hey there! Thanks for letting us know that you've submitted for Spotify for Artists. We'd recommend checking out this FAQ: https://t.co/tvWXgbMObF 🙂 /T,Sat Nov 25 15:33:45 +0000 2017
1960661,581532,@SpotifyCares Do I have to wait until the first day if school to sign up or when can I?,Tue Oct 31 19:15:05 +0000 2017,1960663,1960661,"@581532 Yes, that's right. You can sign up once you're enrolled at your college or university. For more info, you can check the link we've sent /AU",Tue Oct 31 19:42:57 +0000 2017
313053,190761,"@SpotifyCares It's just the explicit version missing, the clean version is available here in the US.",Sat Oct 07 05:03:03 +0000 2017,313054,313053,@190761 We understand. Fingers crossed we'll be able to have it there soon. Let us know if you need help with anything else /MO,Sat Oct 07 05:07:38 +0000 2017
1417605,449502,@SpotifyCares It's a song that's missing on Spotify of the #FinallyItsChristmas  album,Sat Oct 28 20:51:57 +0000 2017,1417607,1417605,@449502 Can you try checking this link: https://t.co/CuHqraOYri for the missing track? Is it there? /NJ,Sat Oct 28 21:04:38 +0000 2017
187543,160018,@SpotifyCares Microsoft is promoting their Music Pass Costumers to Spotify but you're Mobile App is Crashing after 10Minutes of use and is not up-to-date. https://t.co/KeGAIGe0dx,Wed Oct 04 10:33:51 +0000 2017,187544,187543,"@160018 2: If we can help with anything else, just let us know. We're always here for you /SC",Wed Oct 04 10:39:59 +0000 2017
1983336,587052,@115888 Got this for free with fone deal in NZ but find i still use data.,Wed Nov 01 22:26:35 +0000 2017,1983335,1983336,@587052 Hey! Help's here. Can you DM us your account's username and email address? We'll take a look backstage /JL https://t.co/ldFdZRiNAt,Wed Nov 01 22:29:25 +0000 2017
1412309,448196,@115888 really should not make it so challenging to communicate with someone when support is needed. Is Pandora better at this?,Sat Oct 28 15:57:01 +0000 2017,1412308,1412309,@448196 Hey! Help's here. What's happening exactly? We'll see what we can do /AU,Sat Oct 28 19:39:37 +0000 2017
1107522,381401,@SpotifyCares @381402 Hi! I sent you a DM @SpotifyCares . Thank you!,Tue Oct 24 00:08:27 +0000 2017,1107521,1107522,@381401 Hey! We've just sent you a bit more info over DM. We'll carry on helping out there /NQ,Tue Oct 24 00:46:30 +0000 2017
2391971,222785,"@SpotifyCares It’s ok, i took care of it via chat.",Tue Nov 14 10:39:08 +0000 2017,2391973,2391971,@222785 Got it. Give us a shout if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 😁 /MA,Tue Nov 14 10:47:29 +0000 2017
1271337,417644,@115888 @118134 can we access other playlists besides the one we were given?,Thu Oct 26 13:36:06 +0000 2017,1271336,1271337,@417644 Hey Mary! Can you DM us your account's email address? We'll see what we can suggest /GK https://t.co/ldFdZRiNAt,Thu Oct 26 14:34:43 +0000 2017
2577191,540049,@SpotifyCares @115888 Wtf Spotify. Just lost all my music cause I have to sign in with Facebook now. Confused asf,Thu Nov 16 20:44:01 +0000 2017,2577190,2577191,"@540049 Hey there, help's here! Can you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",Thu Nov 16 21:33:33 +0000 2017
122825,143410,@115888 stop acting up; I need this rn https://t.co/80iLTmZX4c,Thu Nov 23 23:56:25 +0000 2017,122824,122825,"@143410 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /MO",Fri Nov 24 00:15:53 +0000 2017
1854462,554849,@SpotifyCares Why can’t I connect to my Chromecast from the MacOS app at launch? I have to connect with my phone first. Totally annoying.,Thu Oct 19 06:43:08 +0000 2017,1854460,1854462,@554849 2: discover and launch Spotify on Chromecast. Once running Spotify Connect can be used to control playback from your desktop desktop /NS,Thu Oct 19 06:56:21 +0000 2017
2310870,670199,"@SpotifyCares hello, u keep charging me for two months and i dont even have premium.",Mon Nov 13 03:50:35 +0000 2017,2310869,2310870,@670199 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,Mon Nov 13 04:55:02 +0000 2017
93966,136374,"Yo @116130 @115888 !! I’ll make you a deal, if you get the #theworldistheirs album by #theIRS on Spotify I’ll sign up to premium for a year. Deal yeh? #supportUKHipHop",Thu Nov 30 14:07:27 +0000 2017,93965,93966,@136374 Hey there! Music availability all boils down to licensing agreements. We have more info here: https://t.co/2FJce6Rcpg. Let us know if we can help with anything else. We're just a tweet away /LM,Thu Nov 30 15:33:40 +0000 2017
1420738,172337,@SpotifyCares Oh my god this is so terrible. Must come back.,Thu Nov 02 00:18:59 +0000 2017,1420737,1420738,@172337 We understand. We'll be sure to have it available to you as soon as it's available again to us /AR,Thu Nov 02 00:34:39 +0000 2017
2764553,773276,@SpotifyCares You seriously want me to give feedback on an update from 5 February 2016? :/ I'd rather learn from you how I can truly shuffle/randomise my plays..! I pay for your services and I want some serious advice please.,Tue Nov 21 11:15:53 +0000 2017,2764555,2764553,"@773276 We appreciate your comments about our shuffle function, and we'll make sure to pass them on to the right team. We don't have any new updates to share, but our tech folks are continuously monitoring the Community thread for feedback from users /KT",Tue Nov 21 12:37:36 +0000 2017
1365024,437807,@SpotifyCares Belgium🇧🇪,Fri Oct 27 21:25:47 +0000 2017,1365027,1365024,"@437807 1: Thanks. We're afraid this album isn't available in your country yet due to licensing agreements. Don't worry, we’ll have it...",Fri Oct 27 21:42:04 +0000 2017
2707741,760416,"Is there a way to tell @115888 that I don't want to see singles in the ""New Releases"" area? I usually only care about LP new releases.",Sun Nov 19 21:54:20 +0000 2017,2707740,2707741,@760416 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /JS,Mon Nov 20 00:15:07 +0000 2017
1466248,460330,@SpotifyCares Feeling a bit redundant here. The most up to date version for OSX and iOS,Fri Nov 03 23:27:27 +0000 2017,1466249,1466248,@460330 Got it! Could you try uninstalling and reinstalling the app? Let us know how it goes /DF,Sat Nov 04 00:32:28 +0000 2017
115265,141624,@SpotifyCares iPhone 6s. iOS version 11.1.2,Thu Nov 23 16:02:50 +0000 2017,115264,115265,"@141624 Thanks! Does logging out, restarting your device, then logging back in help at all? /QI",Thu Nov 23 16:21:09 +0000 2017
1811643,544287,please put ‘without you’ by spooky black on spotify @115888,Sun Oct 15 00:45:11 +0000 2017,1811642,1811643,"@544287 Hey! Fingers crossed we'll be able to have what you're looking for, but there's info about Spotify content at https://t.co/0i8GpimuDa /YM",Sun Oct 15 01:42:29 +0000 2017
983523,348222,"@353167 Mine says ""spotify abroad can only be used for 14 days""",Sun Oct 22 09:13:49 +0000 2017,983522,983523,@348222 2: Spotify outside of your country of registration for 14 days due to various licensing reasons: https://t.co/waV1uGtmEH /RE,Sun Oct 22 09:36:16 +0000 2017
369734,203582,"@SpotifyCares Me: I want my username to be this
Spotify: okay so your DISPLAY name is that but your login username is ""ahakbrnrbrbnrn172882jjanabw"" okay?",Tue Oct 17 23:09:42 +0000 2017,369735,369734,"@203582 1: Hey! Right now, it's not possible to choose a username at sign-up, but you can add a display name instead. Other Spotify users will...",Tue Oct 17 23:28:44 +0000 2017
883634,329830,@SpotifyCares can I change my username? I wanna keep my playlists and analytics things ://///,Fri Oct 20 18:36:29 +0000 2017,883633,883634,@329830 Hi Marcelo! Can you DM us your account's email address? We'll take a look under the hood /QI https://t.co/ldFdZRiNAt,Fri Oct 20 20:06:18 +0000 2017
529244,242540,WHY CANT I LISTEN TO MOMENTS ON SPOTIFY WTF,Sat Dec 02 08:16:11 +0000 2017,529243,529244,"@242540 Hey Nadia! Are you looking for a specific song? If so, we have some info about content here: https://t.co/GGCDZEFHTz /KT",Sat Dec 02 09:10:21 +0000 2017
1990385,589043,@115888 @3493 @SpotifyCares trying to log into my account but countries don’t match and it won’t let me select another. Please help 😩,Thu Nov 02 14:32:43 +0000 2017,1990384,1990385,@589043 Hey Lilly! Could we morph over to DM with your username or email address so we can take a closer look? /LS https://t.co/ldFdZRiNAt,Thu Nov 02 16:03:54 +0000 2017
250103,175424,@SpotifyCares wonder if you can help. The same song on the same playlist crashes my app everytime. How can this be fixed,Thu Oct 05 15:59:07 +0000 2017,250102,250103,"@175424 Hey Tim! What device, operating system, and Spotify version are you using? We'll see what we can suggest /NG",Thu Oct 05 16:57:15 +0000 2017
1573309,484950,"@SpotifyCares I’m on an iPhone 7 and I have the Spotify version 8.4.22 , I’ve tried updating it but it hasn’t worked at all. https://t.co/j0Jj37yWHP",Tue Oct 17 06:02:57 +0000 2017,1573308,1573309,@484950 Thanks for sending that screenshot over. Could you try doing a soft reset on your device? Let us know how it goes /GK,Tue Oct 17 06:15:00 +0000 2017
1403638,446329,@115888 stop kicking me out and making me re-download all my music,Sun Nov 12 17:51:41 +0000 2017,1403637,1403638,@446329 Hey there! Could you tell us what's happening exactly? We'll see what we can suggest /DF,Sun Nov 12 22:39:52 +0000 2017
809605,312914,@115888 really played my life by removing my favorite GNR song https://t.co/ShVcQVsBb0,Thu Oct 12 17:52:50 +0000 2017,809603,809605,"@312914 Hey J! Just to check, what country is your account set to? We'll see what we can find backstage /JP",Thu Oct 12 18:57:15 +0000 2017
2917975,807679,@117153 can’t search anything but tracks are still playing fine? https://t.co/X0Ey3KpYwx,Tue Nov 28 21:00:36 +0000 2017,2917974,2917975,@807679 Hey Joe! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:07:47 +0000 2017
349009,199071,"@SpotifyCares Voted. Thank you, how do I cancel my membership please?",Sun Oct 08 12:42:25 +0000 2017,349010,349009,"@199071 We didn't do something wrong, did we? You can cancel your subscription by following the steps here: https://t.co/vQ84Itly5L /PL",Sun Oct 08 12:48:45 +0000 2017
621397,184324,@SpotifyCares Im a artist and I have songs on my page that do not belong. I've already emailed and was told it would be fixed. It is not. 😂,Wed Oct 04 13:29:08 +0000 2017,621395,621397,@184324 Hey there! Can you DM us the email address you used to contact us? We'll take a look under the hood /QI https://t.co/ldFdZRiNAt,Wed Oct 04 14:16:15 +0000 2017
165040,151642,@SpotifyCares  https://t.co/0biUGZHKla,Fri Nov 24 19:57:55 +0000 2017,165039,165040,@151642 Thanks! Could you DM us with your account's username and email address as well? /TB https://t.co/ldFdZRiNAt,Fri Nov 24 20:03:10 +0000 2017
2442937,700529,.@SpotifyCares sending out incorrect info - the new year is not playing in Chicago New Year’s Eve.  @95204 https://t.co/Tty2hb0ip8,Tue Nov 14 23:47:10 +0000 2017,2442936,2442937,@700529 Hi! Thanks for the feedback – we appreciate it. We’ll get this passed onto the team 💚 /RB,Tue Nov 14 23:52:02 +0000 2017
1353393,435634,@115888 can i blacklist certain bands from coming up on my shuffle and radios??????,Thu Nov 30 19:37:52 +0000 2017,1353392,1353393,"@435634 Hi there, we've replied to your DM! We'll continue helping out over there 🙂 /DQ",Thu Nov 30 20:15:14 +0000 2017
1308328,425743,@10917 @2602 @17940 @32023 @71554 @171772 @77574 @19948 @SpotifyCares please fix your app its not lettong my playlist play when I click on it 😒😒😒😒,Fri Oct 27 03:49:29 +0000 2017,1308326,1308328,"@425743 Hey, that doesn't sound right! Can you tell us more about what's happening? We'll see what we can suggest /RH",Fri Oct 27 04:00:13 +0000 2017
1052389,368702,"@115888 can you add ""Red Barz"" by Cardi B on Spotify please... I always gotta google it 😫",Fri Oct 13 01:36:26 +0000 2017,1052388,1052389,"@368702 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /RH",Fri Oct 13 02:40:17 +0000 2017
642104,272392,demo_02 isnt on spotify yet wtf is this mistreatment,Wed Nov 22 18:42:03 +0000 2017,642103,642104,"@272392 Hey there! We’d love to have everything available, but we have some info about content here: https://t.co/0i8GpimuDa 💚 /NG",Wed Nov 22 20:51:19 +0000 2017
1092741,377880,@115888 Why remove Touch Preview?  Prob would have had a higher engagement rate if people knew it existed—I only found it by accident! ☹️,Mon Oct 23 17:28:31 +0000 2017,1092739,1092741,@377880 Hey there! We have more info about this here: https://t.co/pXBCq8XWkg. Give us a shout if you have any questions /WW,Mon Oct 23 20:31:54 +0000 2017
819601,315235,wondering if this would also work for #podcasts streamed thru app…   @125633 ?? https://t.co/tKtfkiuTxr,Thu Oct 12 21:05:35 +0000 2017,819600,819601,@315235 Hey Lincoln! We'd recommend reaching out to __email__. They'll be able to help. We'll be here if you need us /SP,Thu Oct 12 21:53:03 +0000 2017
2555548,725674,@115888 where is the rest to Take Care?? Why do I only have 6 songs?? https://t.co/lxTWBtF18I,Thu Nov 16 15:39:53 +0000 2017,2555547,2555548,@725674 Hi Bradley! The cavalry's here. Could you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt,Thu Nov 16 16:07:33 +0000 2017
2921961,125450,@SpotifyCares The music videos in the playlists now.,Wed Nov 29 01:34:27 +0000 2017,2921959,2921961,"@125450 Alright. Can you tell us what device, operating system, and Spotify version you're using? We'll check things out /CH",Wed Nov 29 01:36:47 +0000 2017
1347201,434163,@SpotifyCares hello - what is the best contact email for Spotify Artist (UK) help? thanks,Mon Oct 16 11:32:34 +0000 2017,1347200,1347201,@434163 Hi Louise! You can reach out to our Artist Services team at https://t.co/p1wbtdELHu. They'll help you get sorted /GK,Mon Oct 16 13:56:30 +0000 2017
2883732,799991,"@118266 Hallo admin, Saya sudah bayar akun milik saya untuk menjadi premium pada hari Sabtu tanggal 25 November 2017, akan tetapi akun saya tidak kunjung premium sampai saat ini.  Saya udah coba email, tapi sejak hari sabtu di bilang masih dalam tahap proses. Gimana lagi yaa?",Tue Nov 28 08:24:06 +0000 2017,2883731,2883732,"@799991 Hey Rahadian! We have Indonesian support via email at https://t.co/ZgU70TbP8M, but if you'd like, we can help out in English via Twitter. Just send us a DM with your account's email address or username so we can check things out /AY https://t.co/ldFdZRiNAt",Tue Nov 28 10:33:01 +0000 2017
2190838,641313,Smoke and Mirrors needs to be on Spotify and on iTunes and needs more recognition,Thu Nov 09 19:23:59 +0000 2017,2190837,2190838,@641313 Hey there! Can you send us some more info about the content you're looking for? We'll check behind the scenes /MC,Thu Nov 09 20:23:25 +0000 2017
2844587,474688,@SpotifyCares Yes I've restarted my phone twice...and what do you mean operating device system and Spotify versions?,Mon Nov 27 21:43:02 +0000 2017,2844588,2844587,"@474688 Sorry for the confusion. Can you let us know your phone's make/model instead? As for the Spotify version, you can head to Your Music, Settings, then About. Keep us posted /XF",Mon Nov 27 22:02:48 +0000 2017
1101286,379837,@SpotifyCares Just did.,Mon Oct 23 22:52:11 +0000 2017,1101285,1101286,@379837 We've just sent a DM your way. Let's carry on chatting there /AN,Mon Oct 23 22:58:15 +0000 2017
1739238,524905,@115888 I cannot access music through my app!!,Tue Nov 07 15:51:46 +0000 2017,1739236,1739238,"@524905 Hi Robyn, help's here! What’s happening exactly? Can you let us know the device/OS you’re using? We'll see what we can suggest /PK",Tue Nov 07 16:38:11 +0000 2017
1355040,435983,@SpotifyCares I need help but can't find anyone at Spotify to talk to!,Mon Oct 16 13:06:00 +0000 2017,1355039,1355040,@435983 Hey Hilary! How can we help today? We'll look out for your reply /GU,Mon Oct 16 14:24:08 +0000 2017
301918,608249,@115888 How do I add this to my account pls,Fri Oct 06 19:26:53 +0000 2017,2056675,301918,@608249 Hey Haley! Head to https://t.co/pFeBZLq1cj to get started. There's more info about the student discount here: https://t.co/P7GJC2wXrf /CO,Fri Oct 06 21:09:33 +0000 2017
2449892,702151,"@SpotifyCares @700253 Thanks for the reply- but it doesn’t answer the question: Why is there a limit on Your Library? If we can keep making playlists, why the limit?",Thu Nov 16 02:11:43 +0000 2017,2449901,2449892,"@702151 Hey Westin! We're afraid we don't have this info, but we’d love to see your vote, and hear your feedback on this idea: https://t.co/8OOl8B2i69. For anything else, just give us a shout /GS",Thu Nov 16 02:27:32 +0000 2017
